trial,trial_type,intended_slider_value,n_chopping_boards,n_counters,model_agents,model_model,model_recipe,model_seed,model_settings,timesteps,agent_pauses,agent_collisions,was_successful
trial_13,cooks,75.0,1,4,1,greedy,Salad,20,agents=1-model=greedy-recipe=Salad,54,0,0,True
trial_13,cooks,75.0,1,4,2,greedy_greedy,Salad,1,agents=2-model=greedy_greedy-recipe=Salad,100,0,0,False
trial_13,cooks,75.0,1,4,2,greedy_greedy,Salad,2,agents=2-model=greedy_greedy-recipe=Salad,46,21,0,True
trial_13,cooks,75.0,1,4,2,greedy_greedy,Salad,3,agents=2-model=greedy_greedy-recipe=Salad,36,8,0,True
trial_13,cooks,75.0,1,4,2,greedy_greedy,Salad,4,agents=2-model=greedy_greedy-recipe=Salad,100,0,0,False
trial_13,cooks,75.0,1,4,2,greedy_greedy,Salad,5,agents=2-model=greedy_greedy-recipe=Salad,61,8,22,True
trial_13,cooks,75.0,1,4,2,greedy_greedy,Salad,6,agents=2-model=greedy_greedy-recipe=Salad,39,7,0,True
trial_13,cooks,75.0,1,4,2,greedy_greedy,Salad,7,agents=2-model=greedy_greedy-recipe=Salad,44,9,0,True
trial_13,cooks,75.0,1,4,2,greedy_greedy,Salad,8,agents=2-model=greedy_greedy-recipe=Salad,46,9,1,True
trial_13,cooks,75.0,1,4,2,greedy_greedy,Salad,9,agents=2-model=greedy_greedy-recipe=Salad,28,4,0,True
trial_13,cooks,75.0,1,4,2,greedy_greedy,Salad,10,agents=2-model=greedy_greedy-recipe=Salad,100,0,0,False
trial_13,cooks,75.0,1,4,2,greedy_greedy,Salad,11,agents=2-model=greedy_greedy-recipe=Salad,36,7,0,True
trial_13,cooks,75.0,1,4,2,greedy_greedy,Salad,12,agents=2-model=greedy_greedy-recipe=Salad,100,0,0,False
trial_13,cooks,75.0,1,4,2,greedy_greedy,Salad,13,agents=2-model=greedy_greedy-recipe=Salad,100,0,0,False
trial_13,cooks,75.0,1,4,2,greedy_greedy,Salad,14,agents=2-model=greedy_greedy-recipe=Salad,38,7,0,True
trial_13,cooks,75.0,1,4,2,greedy_greedy,Salad,15,agents=2-model=greedy_greedy-recipe=Salad,100,0,0,False
trial_13,cooks,75.0,1,4,2,greedy_greedy,Salad,16,agents=2-model=greedy_greedy-recipe=Salad,100,0,0,False
trial_13,cooks,75.0,1,4,2,greedy_greedy,Salad,17,agents=2-model=greedy_greedy-recipe=Salad,100,0,0,False
trial_13,cooks,75.0,1,4,2,greedy_greedy,Salad,18,agents=2-model=greedy_greedy-recipe=Salad,100,0,0,False
trial_13,cooks,75.0,1,4,2,greedy_greedy,Salad,19,agents=2-model=greedy_greedy-recipe=Salad,31,7,0,True
trial_13,cooks,75.0,1,4,2,greedy_greedy,Salad,20,agents=2-model=greedy_greedy-recipe=Salad,100,0,0,False
trial_14,cooks,75.0,2,6,2,bd_bd,Salad,1,agents=2-model=bd_bd-recipe=Salad,26,5,0,True
trial_14,cooks,75.0,2,6,2,bd_bd,Salad,2,agents=2-model=bd_bd-recipe=Salad,28,5,0,True
trial_14,cooks,75.0,2,6,2,bd_bd,Salad,3,agents=2-model=bd_bd-recipe=Salad,100,132,0,False
trial_14,cooks,75.0,2,6,2,bd_bd,Salad,4,agents=2-model=bd_bd-recipe=Salad,27,7,0,True
trial_14,cooks,75.0,2,6,2,bd_bd,Salad,5,agents=2-model=bd_bd-recipe=Salad,28,6,0,True
trial_14,cooks,75.0,2,6,2,bd_bd,Salad,6,agents=2-model=bd_bd-recipe=Salad,26,4,0,True
trial_14,cooks,75.0,2,6,2,bd_bd,Salad,7,agents=2-model=bd_bd-recipe=Salad,26,5,0,True
trial_14,cooks,75.0,2,6,2,bd_bd,Salad,8,agents=2-model=bd_bd-recipe=Salad,27,6,0,True
trial_14,cooks,75.0,2,6,2,bd_bd,Salad,9,agents=2-model=bd_bd-recipe=Salad,29,6,0,True
trial_14,cooks,75.0,2,6,2,bd_bd,Salad,10,agents=2-model=bd_bd-recipe=Salad,26,4,0,True
trial_14,cooks,75.0,2,6,2,bd_bd,Salad,11,agents=2-model=bd_bd-recipe=Salad,27,7,0,True
trial_14,cooks,75.0,2,6,2,bd_bd,Salad,12,agents=2-model=bd_bd-recipe=Salad,27,4,0,True
trial_14,cooks,75.0,2,6,2,bd_bd,Salad,13,agents=2-model=bd_bd-recipe=Salad,27,2,0,True
trial_14,cooks,75.0,2,6,2,bd_bd,Salad,14,agents=2-model=bd_bd-recipe=Salad,25,2,0,True
trial_14,cooks,75.0,2,6,2,bd_bd,Salad,15,agents=2-model=bd_bd-recipe=Salad,26,4,0,True
trial_14,cooks,75.0,2,6,2,bd_bd,Salad,16,agents=2-model=bd_bd-recipe=Salad,25,2,0,True
trial_14,cooks,75.0,2,6,2,bd_bd,Salad,17,agents=2-model=bd_bd-recipe=Salad,34,10,0,True
trial_14,cooks,75.0,2,6,2,bd_bd,Salad,18,agents=2-model=bd_bd-recipe=Salad,28,4,0,True
trial_14,cooks,75.0,2,6,2,bd_bd,Salad,19,agents=2-model=bd_bd-recipe=Salad,27,7,0,True
trial_14,cooks,75.0,2,6,2,bd_bd,Salad,20,agents=2-model=bd_bd-recipe=Salad,27,6,0,True
trial_14,cooks,75.0,2,6,2,centralized_centralized,Salad,1,agents=2-model=centralized_centralized-recipe=Salad,23,5,0,True
trial_14,cooks,75.0,2,6,2,centralized_centralized,Salad,2,agents=2-model=centralized_centralized-recipe=Salad,23,5,0,True
trial_14,cooks,75.0,2,6,2,centralized_centralized,Salad,3,agents=2-model=centralized_centralized-recipe=Salad,23,5,0,True
trial_14,cooks,75.0,2,6,2,centralized_centralized,Salad,4,agents=2-model=centralized_centralized-recipe=Salad,23,5,0,True
trial_14,cooks,75.0,2,6,2,centralized_centralized,Salad,5,agents=2-model=centralized_centralized-recipe=Salad,23,5,0,True
trial_14,cooks,75.0,2,6,2,centralized_centralized,Salad,6,agents=2-model=centralized_centralized-recipe=Salad,23,5,0,True
trial_14,cooks,75.0,2,6,2,centralized_centralized,Salad,7,agents=2-model=centralized_centralized-recipe=Salad,23,5,0,True
trial_14,cooks,75.0,2,6,2,centralized_centralized,Salad,8,agents=2-model=centralized_centralized-recipe=Salad,23,5,0,True
trial_14,cooks,75.0,2,6,2,centralized_centralized,Salad,9,agents=2-model=centralized_centralized-recipe=Salad,23,5,0,True
trial_14,cooks,75.0,2,6,2,centralized_centralized,Salad,10,agents=2-model=centralized_centralized-recipe=Salad,21,3,0,True
trial_14,cooks,75.0,2,6,2,centralized_centralized,Salad,11,agents=2-model=centralized_centralized-recipe=Salad,23,5,0,True
trial_14,cooks,75.0,2,6,2,centralized_centralized,Salad,12,agents=2-model=centralized_centralized-recipe=Salad,23,5,0,True
trial_14,cooks,75.0,2,6,2,centralized_centralized,Salad,13,agents=2-model=centralized_centralized-recipe=Salad,23,5,0,True
trial_14,cooks,75.0,2,6,2,centralized_centralized,Salad,14,agents=2-model=centralized_centralized-recipe=Salad,23,5,0,True
trial_14,cooks,75.0,2,6,2,centralized_centralized,Salad,15,agents=2-model=centralized_centralized-recipe=Salad,21,3,0,True
trial_14,cooks,75.0,2,6,2,centralized_centralized,Salad,16,agents=2-model=centralized_centralized-recipe=Salad,23,5,0,True
trial_14,cooks,75.0,2,6,2,centralized_centralized,Salad,17,agents=2-model=centralized_centralized-recipe=Salad,21,3,0,True
trial_14,cooks,75.0,2,6,2,centralized_centralized,Salad,18,agents=2-model=centralized_centralized-recipe=Salad,23,5,0,True
trial_14,cooks,75.0,2,6,2,centralized_centralized,Salad,19,agents=2-model=centralized_centralized-recipe=Salad,23,5,0,True
trial_14,cooks,75.0,2,6,2,centralized_centralized,Salad,20,agents=2-model=centralized_centralized-recipe=Salad,23,5,0,True
trial_14,cooks,75.0,2,6,1,greedy,Salad,1,agents=1-model=greedy-recipe=Salad,38,0,0,True
trial_14,cooks,75.0,2,6,1,greedy,Salad,2,agents=1-model=greedy-recipe=Salad,38,0,0,True
trial_14,cooks,75.0,2,6,1,greedy,Salad,3,agents=1-model=greedy-recipe=Salad,38,0,0,True
trial_14,cooks,75.0,2,6,1,greedy,Salad,4,agents=1-model=greedy-recipe=Salad,38,0,0,True
trial_14,cooks,75.0,2,6,1,greedy,Salad,5,agents=1-model=greedy-recipe=Salad,38,0,0,True
trial_14,cooks,75.0,2,6,1,greedy,Salad,6,agents=1-model=greedy-recipe=Salad,38,0,0,True
trial_14,cooks,75.0,2,6,1,greedy,Salad,7,agents=1-model=greedy-recipe=Salad,38,0,0,True
trial_14,cooks,75.0,2,6,1,greedy,Salad,8,agents=1-model=greedy-recipe=Salad,38,0,0,True
trial_14,cooks,75.0,2,6,1,greedy,Salad,9,agents=1-model=greedy-recipe=Salad,38,0,0,True
trial_14,cooks,75.0,2,6,1,greedy,Salad,10,agents=1-model=greedy-recipe=Salad,38,0,0,True
trial_14,cooks,75.0,2,6,1,greedy,Salad,11,agents=1-model=greedy-recipe=Salad,38,0,0,True
trial_14,cooks,75.0,2,6,1,greedy,Salad,12,agents=1-model=greedy-recipe=Salad,38,0,0,True
trial_14,cooks,75.0,2,6,1,greedy,Salad,13,agents=1-model=greedy-recipe=Salad,38,0,0,True
trial_14,cooks,75.0,2,6,1,greedy,Salad,14,agents=1-model=greedy-recipe=Salad,38,0,0,True
trial_14,cooks,75.0,2,6,1,greedy,Salad,15,agents=1-model=greedy-recipe=Salad,38,0,0,True
trial_14,cooks,75.0,2,6,1,greedy,Salad,16,agents=1-model=greedy-recipe=Salad,38,0,0,True
trial_14,cooks,75.0,2,6,1,greedy,Salad,17,agents=1-model=greedy-recipe=Salad,38,0,0,True
trial_14,cooks,75.0,2,6,1,greedy,Salad,18,agents=1-model=greedy-recipe=Salad,38,0,0,True
trial_14,cooks,75.0,2,6,1,greedy,Salad,19,agents=1-model=greedy-recipe=Salad,38,0,0,True
trial_14,cooks,75.0,2,6,1,greedy,Salad,20,agents=1-model=greedy-recipe=Salad,38,0,0,True
trial_14,cooks,75.0,2,6,2,greedy_greedy,Salad,1,agents=2-model=greedy_greedy-recipe=Salad,38,15,1,True
trial_14,cooks,75.0,2,6,2,greedy_greedy,Salad,2,agents=2-model=greedy_greedy-recipe=Salad,27,8,0,True
trial_14,cooks,75.0,2,6,2,greedy_greedy,Salad,3,agents=2-model=greedy_greedy-recipe=Salad,34,9,0,True
trial_14,cooks,75.0,2,6,2,greedy_greedy,Salad,4,agents=2-model=greedy_greedy-recipe=Salad,38,14,0,True
trial_14,cooks,75.0,2,6,2,greedy_greedy,Salad,5,agents=2-model=greedy_greedy-recipe=Salad,38,12,1,True
trial_14,cooks,75.0,2,6,2,greedy_greedy,Salad,6,agents=2-model=greedy_greedy-recipe=Salad,37,10,0,True
trial_14,cooks,75.0,2,6,2,greedy_greedy,Salad,7,agents=2-model=greedy_greedy-recipe=Salad,26,3,0,True
trial_14,cooks,75.0,2,6,2,greedy_greedy,Salad,8,agents=2-model=greedy_greedy-recipe=Salad,35,6,0,True
trial_14,cooks,75.0,2,6,2,greedy_greedy,Salad,9,agents=2-model=greedy_greedy-recipe=Salad,33,7,0,True
trial_14,cooks,75.0,2,6,2,greedy_greedy,Salad,10,agents=2-model=greedy_greedy-recipe=Salad,27,3,0,True
trial_14,cooks,75.0,2,6,2,greedy_greedy,Salad,11,agents=2-model=greedy_greedy-recipe=Salad,37,12,0,True
trial_14,cooks,75.0,2,6,2,greedy_greedy,Salad,12,agents=2-model=greedy_greedy-recipe=Salad,23,3,0,True
trial_14,cooks,75.0,2,6,2,greedy_greedy,Salad,13,agents=2-model=greedy_greedy-recipe=Salad,64,34,0,True
trial_14,cooks,75.0,2,6,2,greedy_greedy,Salad,14,agents=2-model=greedy_greedy-recipe=Salad,29,4,0,True
trial_14,cooks,75.0,2,6,2,greedy_greedy,Salad,15,agents=2-model=greedy_greedy-recipe=Salad,57,16,0,True
trial_14,cooks,75.0,2,6,2,greedy_greedy,Salad,16,agents=2-model=greedy_greedy-recipe=Salad,27,8,0,True
trial_14,cooks,75.0,2,6,2,greedy_greedy,Salad,17,agents=2-model=greedy_greedy-recipe=Salad,28,9,0,True
trial_14,cooks,75.0,2,6,2,greedy_greedy,Salad,18,agents=2-model=greedy_greedy-recipe=Salad,46,22,0,True
trial_14,cooks,75.0,2,6,2,greedy_greedy,Salad,19,agents=2-model=greedy_greedy-recipe=Salad,28,8,0,True
trial_14,cooks,75.0,2,6,2,greedy_greedy,Salad,20,agents=2-model=greedy_greedy-recipe=Salad,28,6,2,True
trial_15,cooks,87.5,1,9,2,bd_bd,Salad,1,agents=2-model=bd_bd-recipe=Salad,100,49,0,False
trial_15,cooks,87.5,1,9,2,bd_bd,Salad,2,agents=2-model=bd_bd-recipe=Salad,100,47,0,False
trial_15,cooks,87.5,1,9,2,bd_bd,Salad,3,agents=2-model=bd_bd-recipe=Salad,100,49,0,False
trial_15,cooks,87.5,1,9,2,bd_bd,Salad,4,agents=2-model=bd_bd-recipe=Salad,100,49,0,False
trial_15,cooks,87.5,1,9,2,bd_bd,Salad,5,agents=2-model=bd_bd-recipe=Salad,100,47,0,False
trial_15,cooks,87.5,1,9,2,bd_bd,Salad,6,agents=2-model=bd_bd-recipe=Salad,100,49,0,False
trial_15,cooks,87.5,1,9,2,bd_bd,Salad,7,agents=2-model=bd_bd-recipe=Salad,100,49,0,False
trial_15,cooks,87.5,1,9,2,bd_bd,Salad,8,agents=2-model=bd_bd-recipe=Salad,100,49,0,False
trial_15,cooks,87.5,1,9,2,bd_bd,Salad,9,agents=2-model=bd_bd-recipe=Salad,100,49,0,False
trial_15,cooks,87.5,1,9,2,bd_bd,Salad,10,agents=2-model=bd_bd-recipe=Salad,100,49,0,False
trial_15,cooks,87.5,1,9,2,bd_bd,Salad,11,agents=2-model=bd_bd-recipe=Salad,100,49,0,False
trial_15,cooks,87.5,1,9,2,bd_bd,Salad,12,agents=2-model=bd_bd-recipe=Salad,100,49,0,False
trial_15,cooks,87.5,1,9,2,bd_bd,Salad,13,agents=2-model=bd_bd-recipe=Salad,100,49,0,False
trial_15,cooks,87.5,1,9,2,bd_bd,Salad,14,agents=2-model=bd_bd-recipe=Salad,100,49,0,False
trial_15,cooks,87.5,1,9,2,bd_bd,Salad,15,agents=2-model=bd_bd-recipe=Salad,100,49,0,False
trial_15,cooks,87.5,1,9,2,bd_bd,Salad,16,agents=2-model=bd_bd-recipe=Salad,100,49,0,False
trial_15,cooks,87.5,1,9,2,bd_bd,Salad,17,agents=2-model=bd_bd-recipe=Salad,100,49,0,False
trial_15,cooks,87.5,1,9,2,bd_bd,Salad,18,agents=2-model=bd_bd-recipe=Salad,100,49,0,False
trial_15,cooks,87.5,1,9,2,bd_bd,Salad,19,agents=2-model=bd_bd-recipe=Salad,100,49,0,False
trial_15,cooks,87.5,1,9,2,bd_bd,Salad,20,agents=2-model=bd_bd-recipe=Salad,100,49,0,False
trial_15,cooks,87.5,1,9,2,centralized_centralized,Salad,1,agents=2-model=centralized_centralized-recipe=Salad,36,17,0,True
trial_15,cooks,87.5,1,9,2,centralized_centralized,Salad,2,agents=2-model=centralized_centralized-recipe=Salad,43,20,0,True
trial_15,cooks,87.5,1,9,2,centralized_centralized,Salad,3,agents=2-model=centralized_centralized-recipe=Salad,40,21,0,True
trial_15,cooks,87.5,1,9,2,centralized_centralized,Salad,4,agents=2-model=centralized_centralized-recipe=Salad,46,22,0,True
trial_15,cooks,87.5,1,9,2,centralized_centralized,Salad,5,agents=2-model=centralized_centralized-recipe=Salad,40,18,0,True
trial_15,cooks,87.5,1,9,2,centralized_centralized,Salad,6,agents=2-model=centralized_centralized-recipe=Salad,34,22,0,True
trial_15,cooks,87.5,1,9,2,centralized_centralized,Salad,7,agents=2-model=centralized_centralized-recipe=Salad,40,14,0,True
trial_15,cooks,87.5,1,9,2,centralized_centralized,Salad,8,agents=2-model=centralized_centralized-recipe=Salad,36,14,0,True
trial_15,cooks,87.5,1,9,2,centralized_centralized,Salad,9,agents=2-model=centralized_centralized-recipe=Salad,36,17,0,True
trial_15,cooks,87.5,1,9,2,centralized_centralized,Salad,10,agents=2-model=centralized_centralized-recipe=Salad,36,17,0,True
trial_15,cooks,87.5,1,9,2,centralized_centralized,Salad,11,agents=2-model=centralized_centralized-recipe=Salad,47,26,0,True
trial_15,cooks,87.5,1,9,2,centralized_centralized,Salad,12,agents=2-model=centralized_centralized-recipe=Salad,38,19,0,True
trial_15,cooks,87.5,1,9,2,centralized_centralized,Salad,13,agents=2-model=centralized_centralized-recipe=Salad,38,19,0,True
trial_15,cooks,87.5,1,9,2,centralized_centralized,Salad,14,agents=2-model=centralized_centralized-recipe=Salad,38,17,0,True
trial_15,cooks,87.5,1,9,2,centralized_centralized,Salad,15,agents=2-model=centralized_centralized-recipe=Salad,48,25,0,True
trial_15,cooks,87.5,1,9,2,centralized_centralized,Salad,16,agents=2-model=centralized_centralized-recipe=Salad,47,27,1,True
trial_15,cooks,87.5,1,9,2,centralized_centralized,Salad,17,agents=2-model=centralized_centralized-recipe=Salad,34,22,0,True
trial_15,cooks,87.5,1,9,2,centralized_centralized,Salad,18,agents=2-model=centralized_centralized-recipe=Salad,36,17,0,True
trial_15,cooks,87.5,1,9,2,centralized_centralized,Salad,19,agents=2-model=centralized_centralized-recipe=Salad,42,18,0,True
trial_15,cooks,87.5,1,9,2,centralized_centralized,Salad,20,agents=2-model=centralized_centralized-recipe=Salad,36,14,0,True
trial_15,cooks,87.5,1,9,1,greedy,Salad,1,agents=1-model=greedy-recipe=Salad,61,0,0,True
trial_15,cooks,87.5,1,9,1,greedy,Salad,2,agents=1-model=greedy-recipe=Salad,61,0,0,True
trial_15,cooks,87.5,1,9,1,greedy,Salad,3,agents=1-model=greedy-recipe=Salad,61,0,0,True
trial_15,cooks,87.5,1,9,1,greedy,Salad,4,agents=1-model=greedy-recipe=Salad,57,0,0,True
trial_15,cooks,87.5,1,9,1,greedy,Salad,5,agents=1-model=greedy-recipe=Salad,61,0,0,True
trial_15,cooks,87.5,1,9,1,greedy,Salad,6,agents=1-model=greedy-recipe=Salad,61,0,0,True
trial_15,cooks,87.5,1,9,1,greedy,Salad,7,agents=1-model=greedy-recipe=Salad,61,0,0,True
trial_15,cooks,87.5,1,9,1,greedy,Salad,8,agents=1-model=greedy-recipe=Salad,59,0,0,True
trial_15,cooks,87.5,1,9,1,greedy,Salad,9,agents=1-model=greedy-recipe=Salad,61,0,0,True
trial_15,cooks,87.5,1,9,1,greedy,Salad,10,agents=1-model=greedy-recipe=Salad,59,0,0,True
trial_15,cooks,87.5,1,9,1,greedy,Salad,11,agents=1-model=greedy-recipe=Salad,59,0,0,True
trial_15,cooks,87.5,1,9,1,greedy,Salad,12,agents=1-model=greedy-recipe=Salad,57,0,0,True
trial_15,cooks,87.5,1,9,1,greedy,Salad,13,agents=1-model=greedy-recipe=Salad,57,0,0,True
trial_15,cooks,87.5,1,9,1,greedy,Salad,14,agents=1-model=greedy-recipe=Salad,61,0,0,True
trial_15,cooks,87.5,1,9,1,greedy,Salad,15,agents=1-model=greedy-recipe=Salad,61,0,0,True
trial_15,cooks,87.5,1,9,1,greedy,Salad,16,agents=1-model=greedy-recipe=Salad,59,0,0,True
trial_15,cooks,87.5,1,9,1,greedy,Salad,17,agents=1-model=greedy-recipe=Salad,61,0,0,True
trial_15,cooks,87.5,1,9,1,greedy,Salad,18,agents=1-model=greedy-recipe=Salad,59,0,0,True
trial_15,cooks,87.5,1,9,1,greedy,Salad,19,agents=1-model=greedy-recipe=Salad,59,0,0,True
trial_15,cooks,87.5,1,9,1,greedy,Salad,20,agents=1-model=greedy-recipe=Salad,57,0,0,True
trial_15,cooks,87.5,1,9,2,greedy_greedy,Salad,1,agents=2-model=greedy_greedy-recipe=Salad,63,24,0,True
trial_15,cooks,87.5,1,9,2,greedy_greedy,Salad,2,agents=2-model=greedy_greedy-recipe=Salad,52,12,0,True
trial_15,cooks,87.5,1,9,2,greedy_greedy,Salad,3,agents=2-model=greedy_greedy-recipe=Salad,91,32,0,True
trial_15,cooks,87.5,1,9,2,greedy_greedy,Salad,4,agents=2-model=greedy_greedy-recipe=Salad,73,42,1,True
trial_15,cooks,87.5,1,9,2,greedy_greedy,Salad,6,agents=2-model=greedy_greedy-recipe=Salad,80,33,1,True
trial_15,cooks,87.5,1,9,2,greedy_greedy,Salad,7,agents=2-model=greedy_greedy-recipe=Salad,71,25,2,True
trial_15,cooks,87.5,1,9,2,greedy_greedy,Salad,8,agents=2-model=greedy_greedy-recipe=Salad,100,27,1,False
trial_15,cooks,87.5,1,9,2,greedy_greedy,Salad,9,agents=2-model=greedy_greedy-recipe=Salad,70,18,1,True
trial_15,cooks,87.5,1,9,2,greedy_greedy,Salad,10,agents=2-model=greedy_greedy-recipe=Salad,66,15,0,True
trial_15,cooks,87.5,1,9,2,greedy_greedy,Salad,11,agents=2-model=greedy_greedy-recipe=Salad,68,31,0,True
trial_15,cooks,87.5,1,9,2,greedy_greedy,Salad,12,agents=2-model=greedy_greedy-recipe=Salad,100,31,0,False
trial_15,cooks,87.5,1,9,2,greedy_greedy,Salad,13,agents=2-model=greedy_greedy-recipe=Salad,77,23,0,True
trial_15,cooks,87.5,1,9,2,greedy_greedy,Salad,14,agents=2-model=greedy_greedy-recipe=Salad,70,23,1,True
trial_15,cooks,87.5,1,9,2,greedy_greedy,Salad,15,agents=2-model=greedy_greedy-recipe=Salad,71,16,2,True
trial_15,cooks,87.5,1,9,2,greedy_greedy,Salad,16,agents=2-model=greedy_greedy-recipe=Salad,100,6,0,False
trial_15,cooks,87.5,1,9,2,greedy_greedy,Salad,17,agents=2-model=greedy_greedy-recipe=Salad,100,27,1,False
trial_15,cooks,87.5,1,9,2,greedy_greedy,Salad,18,agents=2-model=greedy_greedy-recipe=Salad,81,38,2,True
trial_15,cooks,87.5,1,9,2,greedy_greedy,Salad,19,agents=2-model=greedy_greedy-recipe=Salad,95,23,0,True
trial_15,cooks,87.5,1,9,2,greedy_greedy,Salad,20,agents=2-model=greedy_greedy-recipe=Salad,83,26,2,True
trial_16,cooks,87.5,2,4,2,bd_bd,Salad,1,agents=2-model=bd_bd-recipe=Salad,30,13,0,True
trial_16,cooks,87.5,2,4,2,bd_bd,Salad,2,agents=2-model=bd_bd-recipe=Salad,34,8,0,True
trial_16,cooks,87.5,2,4,2,bd_bd,Salad,3,agents=2-model=bd_bd-recipe=Salad,100,47,0,False
trial_16,cooks,87.5,2,4,2,bd_bd,Salad,4,agents=2-model=bd_bd-recipe=Salad,34,10,0,True
trial_16,cooks,87.5,2,4,2,bd_bd,Salad,5,agents=2-model=bd_bd-recipe=Salad,100,47,0,False
trial_16,cooks,87.5,2,4,2,bd_bd,Salad,6,agents=2-model=bd_bd-recipe=Salad,100,50,0,False
trial_16,cooks,87.5,2,4,2,bd_bd,Salad,7,agents=2-model=bd_bd-recipe=Salad,35,15,0,True
trial_16,cooks,87.5,2,4,2,bd_bd,Salad,8,agents=2-model=bd_bd-recipe=Salad,33,4,0,True
trial_16,cooks,87.5,2,4,2,bd_bd,Salad,9,agents=2-model=bd_bd-recipe=Salad,31,16,0,True
trial_16,cooks,87.5,2,4,2,bd_bd,Salad,10,agents=2-model=bd_bd-recipe=Salad,45,22,2,True
trial_16,cooks,87.5,2,4,2,bd_bd,Salad,11,agents=2-model=bd_bd-recipe=Salad,29,7,0,True
trial_16,cooks,87.5,2,4,2,bd_bd,Salad,12,agents=2-model=bd_bd-recipe=Salad,37,15,0,True
trial_16,cooks,87.5,2,4,2,bd_bd,Salad,13,agents=2-model=bd_bd-recipe=Salad,100,4,1,False
trial_16,cooks,87.5,2,4,2,bd_bd,Salad,14,agents=2-model=bd_bd-recipe=Salad,37,14,1,True
trial_16,cooks,87.5,2,4,2,bd_bd,Salad,15,agents=2-model=bd_bd-recipe=Salad,30,10,0,True
trial_16,cooks,87.5,2,4,2,bd_bd,Salad,16,agents=2-model=bd_bd-recipe=Salad,33,4,0,True
trial_16,cooks,87.5,2,4,2,bd_bd,Salad,17,agents=2-model=bd_bd-recipe=Salad,37,10,1,True
trial_16,cooks,87.5,2,4,2,bd_bd,Salad,18,agents=2-model=bd_bd-recipe=Salad,30,7,0,True
trial_16,cooks,87.5,2,4,2,bd_bd,Salad,19,agents=2-model=bd_bd-recipe=Salad,100,46,0,False
trial_16,cooks,87.5,2,4,2,bd_bd,Salad,20,agents=2-model=bd_bd-recipe=Salad,30,12,0,True
trial_16,cooks,87.5,2,4,2,centralized_centralized,Salad,1,agents=2-model=centralized_centralized-recipe=Salad,33,7,0,True
trial_16,cooks,87.5,2,4,2,centralized_centralized,Salad,2,agents=2-model=centralized_centralized-recipe=Salad,100,0,0,False
trial_16,cooks,87.5,2,4,2,centralized_centralized,Salad,3,agents=2-model=centralized_centralized-recipe=Salad,29,12,0,True
trial_16,cooks,87.5,2,4,2,centralized_centralized,Salad,4,agents=2-model=centralized_centralized-recipe=Salad,30,14,0,True
trial_16,cooks,87.5,2,4,2,centralized_centralized,Salad,5,agents=2-model=centralized_centralized-recipe=Salad,100,1,83,False
trial_16,cooks,87.5,2,4,2,centralized_centralized,Salad,6,agents=2-model=centralized_centralized-recipe=Salad,100,0,0,False
trial_16,cooks,87.5,2,4,2,centralized_centralized,Salad,7,agents=2-model=centralized_centralized-recipe=Salad,100,0,0,False
trial_16,cooks,87.5,2,4,2,centralized_centralized,Salad,8,agents=2-model=centralized_centralized-recipe=Salad,32,14,2,True
trial_16,cooks,87.5,2,4,2,centralized_centralized,Salad,9,agents=2-model=centralized_centralized-recipe=Salad,32,14,2,True
trial_16,cooks,87.5,2,4,2,centralized_centralized,Salad,10,agents=2-model=centralized_centralized-recipe=Salad,100,0,0,False
trial_16,cooks,87.5,2,4,2,centralized_centralized,Salad,11,agents=2-model=centralized_centralized-recipe=Salad,100,0,0,False
trial_16,cooks,87.5,2,4,2,centralized_centralized,Salad,12,agents=2-model=centralized_centralized-recipe=Salad,30,14,0,True
trial_16,cooks,87.5,2,4,2,centralized_centralized,Salad,13,agents=2-model=centralized_centralized-recipe=Salad,100,0,0,False
trial_16,cooks,87.5,2,4,2,centralized_centralized,Salad,14,agents=2-model=centralized_centralized-recipe=Salad,30,16,0,True
trial_16,cooks,87.5,2,4,2,centralized_centralized,Salad,15,agents=2-model=centralized_centralized-recipe=Salad,100,0,0,False
trial_16,cooks,87.5,2,4,2,centralized_centralized,Salad,16,agents=2-model=centralized_centralized-recipe=Salad,29,14,0,True
trial_16,cooks,87.5,2,4,2,centralized_centralized,Salad,17,agents=2-model=centralized_centralized-recipe=Salad,100,0,0,False
trial_16,cooks,87.5,2,4,2,centralized_centralized,Salad,18,agents=2-model=centralized_centralized-recipe=Salad,100,0,0,False
trial_16,cooks,87.5,2,4,2,centralized_centralized,Salad,19,agents=2-model=centralized_centralized-recipe=Salad,100,0,0,False
trial_16,cooks,87.5,2,4,2,centralized_centralized,Salad,20,agents=2-model=centralized_centralized-recipe=Salad,100,0,0,False
trial_16,cooks,87.5,2,4,1,greedy,Salad,1,agents=1-model=greedy-recipe=Salad,56,0,0,True
trial_16,cooks,87.5,2,4,1,greedy,Salad,2,agents=1-model=greedy-recipe=Salad,56,0,0,True
trial_16,cooks,87.5,2,4,1,greedy,Salad,3,agents=1-model=greedy-recipe=Salad,56,0,0,True
trial_16,cooks,87.5,2,4,1,greedy,Salad,4,agents=1-model=greedy-recipe=Salad,58,0,0,True
trial_16,cooks,87.5,2,4,1,greedy,Salad,5,agents=1-model=greedy-recipe=Salad,56,0,0,True
trial_16,cooks,87.5,2,4,1,greedy,Salad,6,agents=1-model=greedy-recipe=Salad,56,0,0,True
trial_16,cooks,87.5,2,4,1,greedy,Salad,7,agents=1-model=greedy-recipe=Salad,56,0,0,True
